_BO12637.jpg,0.0,0.0007167347,0.01222349,0.0,0.0002513338,0.008036615,0.0,1.8200035e-05,0.011206888,0.0,0.0,0.0017914034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010226686,0.00523381,0.0,1.7333366e-06,0.002009804,0.0,0.0,0.00095333514,0.0,0.0,2.6000048e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800015e-06,0.00013346692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.513338e-05,0.0007115347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010521354,0.009095684,8.666683e-07,0.0023530044,0.013754892,1.7333366e-06,0.004485875,0.062088117,4.3333416e-06,0.024424447,0.9800268,6.066678e-06,0.034104265,0.16675565,6.673346e-05,0.042834215,0.0016206697,0.0017758034,0.059749845,0.0,0.0012878691,0.0056021437,0.0,0.00016380032,5.8066777e-05,0.0,6.9333464e-06,0.0,0.0,8.666683e-07,0.0,0.0,8.666683e-07,0.0,0.0,0.0,0.0015019361,0.0018616035,0.0,0.0003856674,9.533352e-06,0.0,3.9000075e-05,0.0,0.0,4.3333416e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026693384,0.00014386694,0.0,1.7333366e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046366753,0.0007990682,0.0,3.2066728e-05,0.0,0.0,6.066678e-06,1.7333366e-06,0.0,0.0,8.666683e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014075341,0.0,0.0,0.035685763,0.0,0.005470298,0.5019446,0.0,0.05629302,0.67504984,1.1928256e-06,0.043133765,0.5226795,0.0,0.0862067,0.07302001,1.1928256e-06,0.008317573,1.908521e-05,0.0,0.00013359646,0.0,0.0,1.1928256e-05,0.0,0.0,1.1928256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04457776,3.8609534e-05,0.0,8.128323e-06,0.0,0.0,2.0320808e-06,0.0,0.0,6.0962425e-06,0.0,0.0,2.0320808e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0320808e-06,0.0,0.0,2.0320808e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030278004,0.0,0.0,0.0014549699,1.6256647e-05,0.0,0.0027311167,2.0320808e-06,0.0,0.0012863071,0.0,0.0,0.00055882224,0.0,0.0,0.00015240606,0.0,0.0,2.8449133e-05,0.0,0.0,7.518699e-05,0.0,0.0,4.26737e-05,0.0,0.0,1.0160404e-05,0.0,0.0,2.8449133e-05,0.0,0.0,2.0320808e-06,0.0,0.0,0.00030074795,0.0,0.0,0.010479441,0.00014427774,0.0,0.04677647,8.128323e-06,0.0,0.022891391,0.0,0.0,0.009156556,0.0,0.0,0.0022007436,0.0,0.0,0.0009835272,0.0,0.0,0.0008656664,0.0,0.0,0.0005811751,0.0,0.0,0.0005222448,0.0,0.0,0.00026010635,0.0,0.0,6.502659e-05,0.0,0.0,0.006238488,0.0,0.0,0.15601097,0.0017679103,1.0160404e-05,0.23632693,0.0032045916,0.0,0.083577454,3.2513293e-05,0.0,0.03708141,0.0,0.0,0.011328851,0.0,0.0,0.005734532,0.0,0.0,0.008150676,0.0,0.0,0.0059702536,0.0,0.0,0.0019081238,0.0,0.0,0.0021458773,0.0,0.0,0.0014854511,0.0,0.0,0.00798811,0.0,0.0,0.11544861,0.01528328,0.00021540056,0.70847887,0.15964027,0.00019304767,0.4933689,0.07371576,0.00010363612,0.24660927,0.018682951,0.0008758268,0.11855566,0.045414973,0.0040682256,0.08230943,0.10502607,0.0026274805,0.060885206,0.077452764,6.0962425e-06,0.036193393,0.010430671,0.0,0.025687534,0.0004917636,0.0,0.023665613,3.8609534e-05,0.0,0.030261748,4.0641617e-06,0.0,0.034886762,2.0320808e-06,0.0,0.03160089,0.0035297244,6.0962425e-06,0.063404985,0.0041779582,2.0320808e-06,0.027268494,0.00046331444,2.0320808e-06,0.013234942,4.0641617e-06,0.0,0.00753902,0.0,0.0,0.0044563534,4.0641617e-06,0.0,0.006234424,0.0,0.0,0.0052935705,0.0,0.0,0.003667906,0.0,0.0,0.005502875,0.0,0.0,0.011241471,0.0,0.0,0.020964978,0.0,0.0,0.0005080202,1.4224566e-05,0.0,0.00011989277,0.0,0.0,3.2513293e-05,0.0,0.0,2.235289e-05,0.0,0.0,2.0320808e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0641617e-06,0.0,0.0,3.0481213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003291971,0.0,0.0,0.00047144276,2.0320808e-06,0.0,0.00013411733,0.0,0.0,2.438497e-05,0.0,0.0,1.4224566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.128323e-06,0.0,0.0,3.6577454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016866271,0.0,0.0,0.055541627,0.011691732,0.0075606965,2.3593662e-05,0.0035090211,0.028112922,1.286927e-05,0.000229502,0.021598926,6.434635e-06,2.573854e-05,0.011781817,2.1448784e-06,0.0,0.013444098,0.0,0.0,0.00059198646,4.289757e-06,0.0,0.0,0.0,0.0,0.0,2.1448784e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038393325,0.0,0.0,0.0006949406,0.00028526882,0.0052506626,0.0011646689,4.289757e-06,0.00051048107,0.00036033956,0.0,0.00057697226,0.00018445954,0.0,0.004639372,2.788342e-05,0.0,0.011078297,4.289757e-06,0.0,7.507075e-05,2.788342e-05,0.0,0.0,3.6462934e-05,0.0,0.0,4.289757e-06,0.0,0.0,2.1448784e-06,0.0,0.0,0.0,0.0,0.0,0.00027239957,0.0,0.0,0.003667742,9.222977e-05,1.5014149e-05,0.027372938,2.1448784e-06,0.0,0.017156882,0.0,0.0,0.0068872045,0.0,0.0,0.0013534182,0.0,0.0,0.0005169157,0.0,0.0,0.0005555235,0.0,0.0,0.00031100737,0.0,0.0,0.00039036787,0.0,0.0,0.00014370686,0.0,0.0,1.5014149e-05,0.0,0.0,0.0050040013,0.0,0.0,0.08906607,0.0009587607,2.1448785e-05,0.16365851,0.0013019412,0.0,0.06767306,5.791172e-05,0.0,0.030307133,0.0,0.0,0.008407923,0.0,0.0,0.0034017772,0.0,0.0,0.005591698,0.0,0.0,0.004088138,0.0,0.0,0.0009866441,0.0,0.0,0.0012997963,0.0,0.0,0.00078931527,0.0,0.0,0.006295218,0.0,0.0,0.043384455,0.0134205045,0.00024022638,0.269534,0.17479686,0.0044592023,0.29944217,0.67264247,0.0046972837,0.21223786,0.44545907,0.0008515167,0.083806835,0.18327127,0.0,0.044660658,0.018229323,0.0,0.03304614,0.0003388908,0.0,0.0210863,0.0,0.0,0.014932644,0.0,0.0,0.011316379,0.0,0.0,0.013486995,0.0,0.0,0.018422361,0.0,0.0,0.014006056,0.052410103,0.00089870405,0.06861466,0.06311734,0.0002681098,0.0547566,0.030779006,0.0,0.02452454,0.0011046124,0.0,0.011957698,0.0,0.0,0.005572394,0.0,0.0,0.005713956,0.0,0.0,0.0046672556,0.0,0.0,0.0022735712,0.0,0.0,0.0032859538,0.0,0.0,0.00617296,0.0,0.0,0.020303419,0.0,0.0,0.0002080532,0.009006345,9.866441e-05,7.292587e-05,2.1448784e-06,0.0,7.078099e-05,0.0,0.0,3.6462934e-05,0.0,0.0,1.286927e-05,0.0,0.0,1.7159027e-05,0.0,0.0,8.579514e-06,0.0,0.0,6.434635e-06,0.0,0.0,2.788342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050190155,0.0,0.0,0.00019732882,0.014971252,0.0009137182,9.437465e-05,0.0010874533,0.00046114885,3.4318055e-05,0.0,4.289757e-06,1.9303905e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1448784e-06,0.0,0.0,3.2173175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020376345,0.0,0.0,0.007239854,0.0012443499,0.010118915,1.2894818e-05,0.00015356555,0.004373688,5.8612804e-06,6.7404726e-05,0.00687411,2.9306402e-06,1.3480945e-05,0.002604167,5.8612807e-07,1.1722561e-06,0.00010784756,5.8612807e-07,0.0,1.1722561e-06,5.8612807e-07,0.0,0.0,1.1722561e-06,0.0,0.0,5.8612807e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020924772,0.0,0.0,0.00027841082,8.440244e-05,0.0011570168,0.00025555183,1.1722561e-06,0.0008680557,0.00020983384,5.8612807e-07,0.0002444154,0.00013715397,0.0,4.1028966e-06,3.5753812e-05,0.0,0.0,5.2751525e-06,0.0,0.0,1.7583841e-05,0.0,0.0,7.033537e-06,0.0,0.0,5.2751525e-06,0.0,0.0,4.6890245e-06,0.0,0.0,0.0,0.0,0.0,0.00012718979,0.0,0.0,0.0013275801,4.7476373e-05,0.00011253659,0.006790294,3.5167684e-06,0.0,0.0047804606,0.0,0.0,0.0024810801,0.0,0.0,0.00064708537,0.0,0.0,0.00026903278,0.0,0.0,0.0003071311,0.0,0.0,0.0001629436,0.0,0.0,0.00015122104,0.0,0.0,7.971342e-05,0.0,0.0,2.4617379e-05,0.0,0.0,0.001753109,0.0,0.0,0.013100549,0.00044076832,0.0005609246,0.022686673,0.00072386814,0.0,0.0107290745,1.8756098e-05,0.0,0.0061109713,0.0,0.0,0.0021516762,0.0,0.0,0.0012285244,0.0,0.0,0.00155617,0.0,0.0,0.0011775313,0.0,0.0,0.0004694886,0.0,0.0,0.0004935198,0.0,0.0,0.00037453583,0.0,0.0,0.0020104193,0.0,0.0,0.009766652,0.0087292055,0.015125034,0.059228826,0.04096566,0.040830266,0.06538786,0.055731986,0.26949933,0.049724173,0.057280537,0.7221772,0.027941898,0.14956757,0.24712683,0.018975897,0.32994908,0.0680565,0.017144833,0.37647474,0.026948996,0.012864925,0.2046689,0.0002942363,0.009968867,0.027350495,0.0,0.0073394957,0.0004782805,0.0,0.008366392,1.2308689e-05,0.0,0.009410872,5.8612807e-07,0.0,0.0031228904,0.007940863,0.004623378,0.007391661,0.0025684133,0.00014770427,0.0044141305,0.000237968,1.1722561e-06,0.0025607934,2.696189e-05,0.0,0.0015860626,5.8612807e-07,0.0,0.0012607615,0.0,0.0,0.001780071,5.8612807e-07,0.0,0.0018099635,0.0,0.0,0.0013140992,0.0,0.0,0.0021247142,0.0,0.0,0.0045061526,0.0,0.0,0.009991139,0.0,0.0,8.323019e-05,0.00084519666,0.0004952782,2.3445122e-05,1.7583841e-05,0.0,1.8756098e-05,0.0,0.0,1.6411586e-05,0.0,0.0,3.5167684e-06,0.0,0.0,2.9306402e-06,0.0,0.0,2.9306402e-06,0.0,0.0,5.2751525e-06,0.0,0.0,1.7583841e-05,0.0,0.0,0.0,0.0,0.0,1.1722561e-06,0.0,0.0,0.0002274177,0.0,0.0,0.000120156255,0.0013351997,0.0018732653,6.447409e-05,6.0957318e-05,3.4581557e-05,2.168674e-05,1.1722561e-05,4.6890245e-06,1.1722561e-05,2.3445123e-06,0.0,2.9306402e-06,0.0,0.0,0.0,0.0,0.0,7.033537e-06,0.0,0.0,1.7583841e-05,0.0,0.0,0.0,0.0,0.0,1.1722561e-06,0.0,0.0,0.0,0.0,0.0,0.00010667531,0.0,0.0
